存储历史	1
存储量	24
存储领域	1
存储路径	1
存储媒体	1
存储媒质	1
存储密度	9
存储模式	2
存储模型	20
存储目标	1
存储内容	1
存储能力	16
存储盘	3
存储配置	1
存储器	131
存储器存储	3
存储器存取	1
存储器大小	1
存储器带宽	1
存储器地址	2
存储器读	1
存储器读取数据	1
存储器端	1
存储器发送	3
存储器访问	8
存储器件	7
存储器交换	2
存储器卡	3
存储器空间	1
存储器控制	1
存储器请求	3
存储器数据	1
存储器顺序	1
存储器系统	1
存储器芯片	1
存储器信号	1
存储器选择	1
存储器寻址	1
存储器要求	1
存储器映射	2
存储器与数据	1
存储器指针	1
存储区	5
存储区域	7
存储容量	43
存储设备	19
存储设置	1
存储时间	3
存储实际	1
存储属性	2
存储数据	15
存储体系	4
存储位置	7
存储文件	2
存储文章	6
存储系统	25
存储效率	1
存储芯片	2
存储信息	6
存储延迟	1
存储要求	2
存储用户	2
存储用户信息	1
存储有关	2
存储允许	1
存储在服务器	2
存储在文件	1
存储这样	5
存储诸如	1
存储转发	14
存储装置	2
存储状态	4
存储资源	4
存储子系统	2
存储总线	2
存单元	1
存档	3
存底	1
存放	237
存放数据	4
存放位置	1
存放用户	5
存放在	21
存根	8
存管理	1
存活	39
存活率	44
存货	3
存空间	1
存控制器	1
存款	12
存栏	7
存量	51
存留	30
存满	1
存盘	23
存器	5
存取	215
存取层	23
存取方法	3
存取访问	1
存取服务	7
存取管理	1
存取控制	18
存取模式	5
存取请求	1
存取权限	7
存取时间	11
存取授权	2
存取数据	4
存取数据库	2
存取速度	9
存取网络	1
存取问题	1
存取效率	2
存取信息	2
存取要求	3
存取指令	1
存取组件	2
存入	83
存身	1
存世	2
存数据	5
存亡	7
存心	5
存异	1
存有	5
存在	7288
存在论	1
存斋	4
存贮	35
存贮程序	1
存贮单元	4
存贮空间	2
存贮量	6
存贮器	5
存贮器组成	1
存贮容量	2
存字	137
寸	47
寸步难行	1
寸草不生	1
寸有所长	1
磋	6
磋商	4
撮	1
撮合	1
搓	7
措	30
措辞	6
措词	3
措施	1311
措施实现	3
挫	15
挫败	2
挫伤	6
挫折	36
错	227
错案	1
错别字	2
错过	5
错话	1
错金	1
错觉	20
错开	3
错乱	6
错落	8
错落有致	4
错判	1
错失	2
错事	1
错位	88
错误	683
错误处理	10
错误代码	1
错误恢复	7
错误计数	1
错误检测	3
错误检查	2
错误类型	2
错误率	79
错误码	3
错误模式	1
错误事件	6
错误数	1
错误数据	3
错误位置	1
错误信息	23
错误状态	2
错行	2
错状态	1
错字	2
错综	26
错综复杂	30
搭	64
搭乘	2
搭建	3
搭界	2
搭救	2
搭配	57
搭配组合	1
搭棚	1
搭桥	4
搭线	1
达	2109
达2米	2
达3米	1
达的芬奇	8
达宝城	1
达标	254
达标排放	48
达勃尔	1
达产	5
达成	149
达到	3131
达到高效	2
达到规定	1
达到国家	37
达到降低	4
达到较	38
达到全	5
达到上述	5
达到设定	6
达到稳定	39
达到消	1
达到抑制	2
达到预定	10
达到准确	1
达到自动	1
达到最佳	12
达尔文	20
达非	2
达芬奇	1
达夫	37
达官	4
达官贵人	8
达观	7
达豪思	2
达建康	1
达江	3
达拉特	2
达拉特旗	1
达赖	11
达赖仓央嘉措	1
达赖喇嘛	1
达利	4
达摩克利斯	1
达式	6
达斯	1
达天知	2
达西	10
达西的温特沃思的汤普森	1
达县	1
达耶夫	1
达意	33
达州	1
达子营	1
达最佳	6
达坂城	3
答	109
答案	104
答辩	5
答道	3
答对	4
答非所问	1
答复	11
答话	2
答卷	5
答题	3
答题时间	1
答谢	2
答疑	48
答应	11
打	468
打败	11
打扮	15
打包	83
打包文件	3
打抱不平	1
打岔	1
打场	1
打成	3
打成一片	2
打出	2
打打	3
打倒	27
打得火热	1
打的	1
打底子	2
打点	4
打电话	95
打动	51
打斗	3
打断	9
打发	4
打法	1
打翻	8
打非	1
打分	28
打工	2
打鼓	4
打瓜	2
打官司	6
打光	1
打棍子	3
打哈欠	2
打击	73
打击乐	8
打击乐器	1
打击力	2
打假	1
打架	2
打尖	1
打交道	19
打搅	1
打劫	1
打井	4
打卡机	1
打开	365
打开状态	5
打捞	2
打擂台	2
打量	2
打猎	1
打乱	10
打落	2
打骂	2
打埋伏	1
打磨	18
打炮	1
打喷嚏	1
打平	1
打破	207
打球	1
打趣	8
打扰	5
打入	10
打入冷宫	1
打伞	3
打散	7
打扫	3
打手	2
打算	41
打碎	15
打探	3
打听	3
打通	13
打头阵	2
打下	40
打下基础	13
打响	9
打印	153
打印操作	2
打印程序	1
打印方式	1
打印服务	2
打印工作	1
打印管理	1
打印函数	1
打印机	76
打印机端口	3
打印机发送	1
打印机工作	2
打印机共享	1
打印机间	1
打印机接口	2
打印机控制	1
打印机驱动	2
打印机数据	1
打印结果	1
打印口	16
打印设备	1
打印数据	2
打印文档	2
打印消息	2
打印选项	1
打印要求	3
打印预览	3
打印纸	9
打油诗	2
打鱼	10
打造	6
打战	1
打仗	7
打招呼	2
打折	2
打折扣	11
打中	3
打住	2
打字	4
打字机	1
打诨	3
打盹	2
打瞌睡	2
大	13295
大安	9
大案	1
大巴	2
大巴山	6
大坝	39
大白菜	13
大白天	2
大百科全书	29
大板	7
大半	21
大半生	1
大办	1
大棒	7
大包大揽	1
大饱眼福	1
大宝	5
大报	1
大悲大喜	1
大本营	11
大笔	5
大臂	9
大辩论	2
大别山	1
大别山区	1
大兵	6
大波	1
大伯	2
大不列颠	1
大步	3
大部	26
大部分	450
大部件组成	1
大部头	1
大菜	1
大藏经	3
大昌	2
大肠	30
大肠杆菌	132
大厂	4
大潮	56
大车	2
大臣	13
大城市	1
大成	26
大程度	256
大吃大喝	1
大吃一惊	2
大尺寸	5
大出血	1
大葱	1
大大	380
大大改善	13
大大简化	19
大大减少	78
大大降低	62
大大缩短	12
大大提高	139
大大小小	9
大大增加	45
大戴	6
大胆	154
大刀	2
大刀阔斧	5
大道	15
大道理	3
大堤	3
大敌	7
大抵	25
大地	59
大帝	2
大典	10
大电流	3
大殿	10
大调	11
大跌	1
大动干戈	1
大动脉	1
大洞	2
大豆	109
大都	120
大都会	3
大都市	14
大度	2
大渡河	8
大端	1
大队	2
大多	340
大多数	556
大多数数	2
大法	3
大凡	10
大范围	78
大方	12
大方向	1
大放异彩	9
大非	1
大分子	78
大粪	1
大丰	5
大丰市	2
大风	14
大风大浪	2
大佛	14
大夫	21
大幅	25
大幅度	68
大幅度地降低	3
大幅度地提高	7
大幅度降低	20
大幅度提高	33
大幅降低	4
大幅面	5
大幅提高	1
大腹便便	1
大概	72
大干	1
大干一场	1
大纲	35
大港	23
大港区	3
大哥	2
大革命	5
大工艺	1
大功告成	2
大功率	9
大公	1
大公报	41
大公无私	1
大姑娘	2
大鼓	4
大骨节病	4
大谷	2
大关	3
大观	9
大观楼	1
大观园	12
大规模	248
大规模工业化	1
大规模生产	3
大归	1
大国	30
大海	25
大韩	3
大旱	9
大汉	3
大好	5
大号	2
大和	5
大合唱	8
大河	14
大黑汀	2
大亨	4
大洪	6
大红	14
大红大紫	1
大后方	4
大湖	5
大户	13
大华	1
大化	3
大会	163
大会堂	3
大会战	2
大伙	2
大伙儿	3
大火	16
大惑不解	1
大吉	3
大计	5
大忌	6
大家	279
大家风范	2
大家庭	9
大家族	7
大加	5
大件	1
大将	7
大江	21
大奖	6
大奖赛	1
大脚	2
大街	17
大街小巷	5
大节	4
大捷	5
大姐	1
大惊失色	1
大惊小怪	2
大酒店	2
大舅	1
大局	17
大举	4
大军	22
大卡	2
大开眼界	2
大颗粒	13
大课	1
大孔	8
大孔径	36
大孔树脂	4
大孔树脂吸附	1
大孔吸附树脂	1
大口井	2
大快人心	1
大款	3
大乐	4
大理	42
大理白族自治州	9
大理石	31
大理市	5
大利拉	1
大力	269
大连	81
大连市	14
大良	1
大量	1851
大量节约	1
大量软件	1
大量生产	7
大量制备	1
大龄	2
大溜	1
大流量	23
大柳塔	2
大龙	2
大楼	14
大路	4
大陆	242
大陆架	4
大陆桥	2
大陆一	1
大略	8
大妈	1
大马哈鱼	2
大马士革	2
大麦	6
大帽子	3
大门	35
大米	2
大面	2
大面积	31
大明	13
大明湖	2
大名	7
大名鼎鼎	1
大漠	1
大拇指	1
大木	1
大脑	74
大脑皮层	10
大尼索	1
大逆不道	2
大年	2
大娘	2
大棚	21
大鹏	2
大批	44
大批量	3
大批量生产	5
大片	30
大片大片	2
大坪	3
大平	1
大屏幕	6
大埔	1
大器	2
大器晚成	2
大气	1734
大气层	13
大气候	1
大气压	14
大千世界	12
大钱	2
大前提	3
大桥	36
大巧	2
大庆	45
大庆市	1
大丘田	2
大区	1
大曲	1
大权	14
大全	29
大人	19
大人物	4
大任	1
大容积	3
大容量	26
大容量存储器	1
大肉	1
大儒	3
大赛	3
大嫂	3
大沙河	12
大山	4
大韶	1
大少爷	1
大声	9
大声疾呼	6
大生产	1
大师	157
大师级	5
大失所望	1
大石	5
大使	6
大使馆	1
大事	48
大势	7
大势所趋	5
大势已去	2
大是大非	4
大手笔	9
大叔	3
大书特书	1
大鼠	99
大树	3
大数	2
大水	3
大舜	2
大肆	7
大蒜	2
大踏步	4
大塘	3
大堂	5
大唐	8
大特写	6
大体	114
大体上	73
大田	57
大田县	53
大田作物	3
大厅	8
大通	2
大通县	1
大同	25
大同区	1
大同市	2
大同小异	15
大头	10
大屠杀	6
大团结	2
大团圆	6
大腿	8
大腕	2
大王	11
大围山	2
大为	44
大卫	7
大卫的鲍威尔	3
大卫的哈维	4
大卫的里恩	3
大无畏	9
大武	1
大雾	3
大西北	1
大西南	1
大西洋	17
大西洋城	1
大喜	5
大喜过望	5
大戏	8
大侠	7
大厦	96
大厦将倾	1
大显身手	11
大限度	184
大相径庭	25
大项	5
大象	33
大小	1054
大小写	19
大笑	1
大写	25
大写意	6
大写字母	3
大兴	1
大兴安岭	1
大型	592
大型电站锅炉	1
大型复杂	7
大型化	4
大型机	8
大型软件	4
大行程	1
大行其道	5
大行星	1
大幸	5
大雄宝殿	1
大熊猫	1
大修	10
大学	4552
大学生	55
大学士	2
大雪	4
大雪纷飞	3
大循环	13
大汛	2
大雅	23
大雅之堂	10
大亚湾	14
大烟	2
大雁	9
大杨	1
大洋	17
大洋洲	1
大要	1
大爷	2
大冶	3
大业	17
大一统	12
大衣	2
大邑	2
大意	3
大义	14
大义凛然	4
大英县	2
大有可为	9
大有人在	3
大有文章	1
大有用武之地	1
大有作为	3
大有裨益	1
大于	935
大鱼	4
大雨	21
大禹	23
大源	4
大远	4
大院	2
大约	255
大跃进	11
大杂烩	1
大增	1
大寨	6
大展	4
大战	8
大站	1
大章	2
大丈夫	1
大政方针	1
大直径	8
大值	311
大志	1
大致	254
大致说来	1
大致相同	30
大智大勇	5
大中城市	14
大中小	5
大中型	25
大中专	2
大忠	1
大仲马	2
大众	846
大众化	85
大众性	6
大洲	1
大洲岛	1
大主教	5
大专	21
大专生	11
大专院校	18
大庄	2
大自然	112
大字	5
大字报	3
大宗	7
大作	13
大作家	6
大作品	2
大阪	4
呆	30
呆板	19
呆傻	7
呆帐	1
呆滞	3
呆子	4
歹	1
歹人	2
傣	9
傣历	1
傣乡	1
傣族	8
戴	197
戴安	1
戴安娜	2
戴博拉	2
戴昌国	2
戴尔	9
戴凤妹	1
戴夫的戴尔	2
戴冠	2
戴冠中	4
戴国权	1
戴国忠	6
戴海平	2
戴河	2
戴厚英	2
戴嘉卿	1
戴锦华	1
戴进	2
戴连奎	4
戴姆勒	2
戴秋杰	2
戴全裕	3
戴汝	25
戴汝为	4
戴式	2
戴世强	1
戴世雄	6
戴树桂	4
戴太多	1
戴天	1
戴同顺	1
戴望舒	10
戴威汤普森	2
戴维	2
戴维的罗比	7
戴维的洛奇	5
戴维的麦克莱伦	1
戴维的西斯尔伍德	1
戴文葆	1
戴先中	1
戴宪华	2
戴玉锦	2
戴昭华	2
戴震	1
戴芝莹	2
戴志勇	4
戴嵩	1
戴猷	5
带	1690
带班	1
带保护	6
带背景	2
带编码	30
带兵	1
带病	2
带材	1
带刺	2
带导	2
带到	5
带电	13
带电拔	2
带电插拔	1
带动	66
带对应	2
带干扰	15
带钢	6
带固定	1
带回	3
带机	2
带夹	1
带孔	2
带控制	17
带宽	402
带宽度	2
带宽分配	2
带宽管理	1
带宽较	7
带宽利用率	7
带宽瓶颈	2
带宽请求	2
带宽提高	5
带宽限制	7
带宽信息	1
带宽需求	2
带宽要求	2
带宽值	1
带宽资源	7
带来	995
带来不利	1
带来任何	5
带领	27
带路	2
带片	1
带权	4
带入	67
带色	2
带伤	2
带时间	3
带式	14
带式输送机	2
带竖	2
带数据	1
带水	3
带通	5
带通滤波	34
带通滤波器	3
带头	10
带头人	15
带图像	4
带外设	1
带位置	3
带隙	2
带业务	2
带引导	1
带有	543
带有存储器	3
带有固定	2
带有数字	1
带有图	1
带域	1
带状	19
带子	1
带走	65
殆	21
殆尽	19
代	1568
代办	4
代表	1721
代表产品	4
代表大会	37
代表点	5
代表队	2
代表对应	1
代表服务器	1
代表每	2
代表某	5
代表色	1
代表声母	2
代表团	9
代表系统	3
代表信息	1
代表性	271
代表用户	3
代表值	1
代表作	61
代称	1
代词	17
代大儒	1
代代相传	12
代发	1
代沟	1
代号	30
代换	36
代计算机	3
代际	5
代价	353
代价函数	4
代理	390
代理层	3
代理处理	3
代理端	3
代理发送	1
代理方法	2
代理服务	25
代理服务器	78
代理缓存	24
代理接收	1
代理请求	1
代理人	19
代理软件	2
代理商	5
代理实现	5
代理体系	2
代理系统	24
代理用户	2
代理者	5
代理执行	11
代理组件	4
代码	879
代码编译	2
代码表	8
代码表示	2
代码查询	1
代码长度	10
代码程序	1
代码传送	1
代码存储器	6
代码单元	1
代码段	7
代码服务器	16
代码级	3
代码空间	6
代码库	13
代码量	5
代码判断	1
代码片段	3
代码区	1
代码取	1
代码生成器	4
代码实现	5
代码数据	1
代码提取	1
代码信息	1
代码形式	1
代码行	2
代码序列	1
代码直接	2
代码执行	1
代码转换	2
代码组合	1
代名词	16
代培	1
代收	2
代数	492
代数方程	7
代数和	8
代数上	4
代数式	3
代数数	1
代数运算	14
代替	470
代替常规	2
代替传统	4
代替用户	1
代替原	2
代为	4
代芜	1
代小波	4
代谢	316
代谢产物	60
代谢物	19
代序	5
代言人	20
代用	4
代用品	7
代章	1
贷	5
贷方	1
贷款	45
袋	83
袋式	2
袋式除尘器	1
袋子	4
待	463
待编码	1
待测	34
待测量	3
待测试	1
待测样品	1
待查	1
待处理	17
待打印	2
待定	43
待发	7
待发射	7
待发送	2
待分析	2
待机	1
待机功耗	1
待交叉	1
待客	1
待命	3
待人	3
待人接物	1
待显示	1
待续	11
待选	1
待业青年	1
待遇	28
逮	15
逮捕	3
礚	1
礧	1
祎	3
祐	15
禂	1
怠	5
怠惰	2
怠慢	1
怠速	12
怠速控制	1
耽	3
耽搁	2
耽误	3
耽于	6
担	47
担保	16
担当	32
担负	48
担负一	2
担纲	2
担任	55
担心	63
担忧	12
担载	14
担子	7
丹	178
丹巴	3
丹彩	2
丹参	1
丹东	2
丹枫	2
丹佛	1
丹江口	16
丹麦	44
丹纳	97
丹尼尔	2
丹尼尔的贝尔	8
丹尼尔的杰的切特罗姆	2
丹尼斯	2
丹尼斯的哈伊	2
丹宁	1
丹钦柯	1
丹青	4
丹田	11
丹霞山	2
丹心	2
丹增汗	5
丹珠尔	1
单	1308
单胞	5
单胞菌	19
单薄	15
单边	22
单播	3
单步	13
单步运行	3
单层	41
单层次	7
单产	32
单车	5
单处理机	11
单处理器	7
单纯	297
单纯词	1
单纯形	35
单词	22
单次	17
单单	23
单刀	2
单刀双掷开关	1
单刀直入	2
单点	53
单电源	1
单调	221
单独	286
单独控制	2
单独设置	2
单端	1
单端口	2
单方	16
单方面	10
单分散	2
单分子层	7
单峰	1
单幅	5
单干	2
单缸	3
单个	268
单个服务器	2
单个文件	2
单根	5
单工	1
单果重	2
单耗	9
单核	2
单画面	1
单回路	6
单击	51
单击鼠标	2
单机	66
单机版	3
单机系统	15
单极	3
单级	3
单季稻	11
单加氧酶	1
单价	8
单间	2
单键	1
单件	3
单件或	1
单精度	5
单井	8
单镜头	2
单据	7
单句	3
单克隆	1
单孔	8
单连芳	2
单链	11
单列	3
单轮	6
单脉冲	9
单面	8
单模	8
单模光纤	2
单模式	6
单目	11
单宁	5
单篇	4
单片机	192
单片机程序	2
单片机处理	1
单片机串行	1
单片机工作	1
单片机技术	1
单片机开发	4
单片机控制	8
单片机软件	1
单片机实现	7
单片机系统	16
单片机芯片	1
单片微	1
单片微机	1
单片微型	2
单频	4
单普化	1
单枪匹马	4
单人	3
单任务	1
单色	9
单色图像	3
单身	1
单身汉	2
单时钟	1
单数	1
单数据	1
单双之	1
单台	13
单体	62
单铁	1
单通道	1
单维	5
单位	3041
单位产量	2
单位长度	5
单位代码	1
单位分配	1
单位换算	1
单位矩阵	36
单位面积	117
单位名	3
单位如	1
单位时间	50
单位矢量	8
单位数据	1
单位体积	14
单位值	1
单位转换	1
单位作	1
单细胞	15
单线	43
单相	8
单相电压	4
单相思	5
单项	68
单项式	14
单向	67
单向传输	1
单向函数	6
单向链	7
单向通信	1
单芯	1
单芯片	3
单行	9
单行本	3
单行道	1
单选	1
单页	1
单一	562
单一.	4
单一：	1
单一服务器	6
单一化	13
单一文件	2
单易	1
单音	2
单音节	11
单引号	4
单隐元	6
单用户	21
单元	882
单元保存	1
单元标识	1
单元表示	1
单元部件	1
单元测试	7
单元处理	2
单元单位	2
单元对应	4
单元分配	1
单元格	8
单元管理	1
单元划分	2
单元化	1
单元机组	4
单元集合	1
单元级	6
单元计算	4
单元间	3
单元均	5
单元控制	5
单元控制器	1
单元类型	2
单元连	1
单元面积	4
单元描述	1
单元模型	5
单元内容	2
单元设计	1
单元数	15
单元数据	3
单元数目	6
单元通信	1
单元位置	2
单元相	1
单元信号	3
单元旋转	1
单元阵列	3
单元直接	1
单元执行	1
单元中存储	1
单元重新	3
单元状态	2
单韵母	2
单增	1
单折叠	1
单帧	4
单证	1
单值	12
单指令	3
单质	7
单质硫	23
单轴	20
单株	58
单状态	3
单子	3
单自由度	7
单字	7
单字符	4
单字节	3
单总线	2
单组分	3
掸	4
掸帚	1
掸子	1
胆	54
胆大	2
胆大妄为	7
胆敢	2
胆寒	1
胆碱	1
胆量	2
胆略	1
胆魄	1
胆怯	2
胆识	5
胆小	3
胆小鬼	2
胆子	2
胆甾醇	2
旦	119
旦儿	3
旦角	22
旦夕	3
氮	912
氮肥	93
氮含量	14
氮化	10
氮化物	3
氮磷	43
氮浓度	10
氮气	52
氮盐	1
氮氧化	1
氮氧化物	99
氮氧化物排放	4
氮元素	7
氮源	35
氮杂环	2
但	10188
但凡	1
但尚未	13
但是	2444
但泰勒	1
但托马斯	1
但无法	7
但愿	6
惮	5
淡	101
淡薄	14
淡泊	8
淡出	17
淡淡	32
淡淡的	9
淡红	1
淡化	114
淡黄	3
淡季	5
淡蓝	2
淡漠	9
淡然	5
淡色	1
淡水	153
淡水湖	10
淡水鱼	5
淡忘	2
淡雅	2
淡逸	1
淡月	1
淡竹	2
淡紫	4
诞	11
诞辰	11
诞生	229
诞生地	3
弹	78
弹出式	13
弹词	1
弹道	11
弹道导弹	15
弹簧	152
弹簧片	8
弹库	3
弹力	6
弹琴	7
弹球	2
弹射	8
弹跳	3
弹头	1
弹丸	3
弹性	168
弹性变形	72
弹性波	2
弹性大	3
弹性力	5
弹性密封	4
弹性模	2
弹性模量	14
弹性匹配	11
弹性体	5
弹性系数	1
弹性元件	1
弹压	1
弹药	7
弹子	1
弹奏	28
弹劾	1
蛋	20
蛋氨酸	2
蛋白	196
蛋白酶	3
蛋白质	198
蛋白质水解	3
蛋白胨	17
蛋黄	2
蛋鸡	6
当	7173
当班	2
当兵	2
当场	19
当成	61
当初	36
当处理器	2
当代	1243
当代人	39
当地	442
当地人	7
当服务器	13
当官	2
当缓冲器	1
当机立断	1
当机器	11
当即	4
当计数器	1
当家	13
当家作主	6
当今	282
当局	164
当局者迷	1
当量	96
当量浓度	2
当面	6
当年	168
当前	1529
当前软件	8
当前事件	7
当前文件	3
当权	6
当权派	2
当权者	5
当然	994
当仁不让	1
当日	12
当软件	1
当时	1023
当事	6
当事件	8
当事人	35
当事者	1
当天	22
当头	2
当头棒喝	2
当晚	2
当文件	2
当务之急	26
当下	96
当雄	4
当选	19
当阳	1
当月	5
当真	4
当政	1
当之无愧	12
当中	147
当众	8
当着	2
当做	21
当作	212
挡	51
挡板	41
挡次	2
挡箭牌	1
挡墙	9
挡土墙	12
挡住	13
党	462
党八股	2
党报	2
党风	11
党华锐	2
党籍	2
党建	4
党魁	1
党内	12
党派	11
党群	2
党圣元	2
党史	7
党首	1
党委	15
党委会	2
党校	5
党性	19
党员	22
党政	6
党政机关	1
党政军	1
党中央	46
党组	9
党组织	7
荡	42
荡涤	2
荡妇	3
荡气回肠	4
荡然无存	17
荡漾	15
档	23
档案	27
档案管理	9
档案库	2
档案数据	1
档案资料	7
档板	6
档次	13
档管理	3
档位	3
档信息	1
档子	2
刀	124
刀把	2
刀笔	1
刀兵	1
刀柄	1
刀法	8
刀杆	2
刀耕火种	6
刀光剑影	2
刀光血影	2
刀架	2
刀尖	2
刀具	202
刀具寿命	1
刀口	2
刀马旦	13
刀盘	2
刀片	3
刀枪	7
刀枪不入	1
刀鞘	1
刀头	15
刀位	5
刀轴	5
刀子	6
捣	6
捣鬼	1
捣毁	5
捣乱	5
捣碎	6
蹈	41
倒	215
倒闭	5
倒插	1
倒钩	1
倒挂	1
倒灌	1
倒立	4
倒立摆	116
倒流	5
倒卖	1
倒霉	8
倒排	6
倒排索引	2
倒谱	12
倒入	18
倒是	39
倒数	27
倒水	1
倒塌	9
倒退	22
倒胃口	1
倒下	8
倒相	1
倒行逆施	2
倒叙	3
倒影	4
倒映	3
倒运	1
倒置	19
倒置显微镜	1
倒转	10
倒装	1
岛	181
岛屿	15
祷	3
祷告	1
祷文	1
导	272
导板	5
导报	13
导出	228
导磁	1
导磁体	1
导弹	75
导电	3
导电能力	2
导电性	1
导电性能	1
导读	2
导购	3
导管	4
导光	3
导轨	1
导航	55
导航器	3
导航设备	1
导航图	6
导航系统	5
导航信息	1
导火索	3
导火线	3
导流	2
导流洞	1
导流管	33
导论	84
导纳	3
导频信号	1
导气	1
导热性	2
导入	29
导师	560
导数	146
导数上	1
导体	15
导体直径	1
导通角	1
导线	12
导线焊接	2
导向	100
导向槽	3
导向轮	4
导言	52
导演	146
导液管	1
导音	1
导引	35
导游	10
导致	1654
导致数据	13
导致死锁	4
导致网络	9
导致无法	4
导致系统	28
导致异常	5
导致用户	3
到	14667
到场	4
到处	40
到此为止	5
到达	547
到底	110
到点	7
到访	1
到会	7
到货	2
到家	2
到来	130
到来之际	4
到期	4
到任	2
到时	1
到手	4
到头	6
到头来	4
到位	49
稻	80
稻草	32
稻谷	25
稻壳	4
稻田	132
稻种	2
稻子	1
悼	9
悼念	11
道	1437
道白	4
道板	2
道布逊	2
道蔡和森	1
道岔	2
道出	15
道道	7
道德	724
道德化	7
道地	7
道尔	2
道法	8
道非	1
道工序	20
道观	1
道光	14
道贵	1
道号	1
道家	84
道教	33
道解儒	1
道具	42
道控制器	12
道口	23
道乐中	1
道理	173
道路	731
道路车辆	2
道路交叉点	4
道路交通	11
道路系统	1
道路信息	1
道脉冲	1
道破	13
道歉	3
道人	10
道森	2
道生	2
道士	18
道统	11
道外	2
道喜	3
道相	2
道型	6
道宣	1
道学	16
道学家	9
道义	23
道之文	2
道志	1
道卓远	1
道子	4
盗	23
盗版	8
盗匪	8
盗寇	3
盗窃	3
盗取	4
盗用	7
盗贼	1
盗走	3
德	487
德的曼	2
德的帕尔玛	3
德的普莱茨	1
德的桑克蒂斯	2
德安	3
德班	2
德才兼备	8
德昌	13
德尔夫	2
德弗莱	1
德高望重	1
德格	38
德国	405
德宏	1
德华的赛义德	1
德化	1
德怀民	1
德皇	1
德辉	8
德惠	17
德加	6
德康	7
德库宁	2
德拉	3
德拉克罗瓦	1
德拉克洛瓦	1
德雷福斯	3
德里	6
德里达	10
德里克	6
德利满	2
德令哈	2
德吕克	2
德米特	1
德密特	1
德莫克利特	1
德清	4
德清县	4
德润	1
德赛	4
德诗	1
德斯布鲁克	2
德斯蒙德的莫里斯	1
德苏瓦尔	7
德文	10
德沃尔	2
德沃夏克	4
德兴	19
德行	9
德阳	5
德阳市	2
德艺双馨	2
德音	2
德音班	2
德语	2
德育	2
德政	2
德之阶	1
德谟克里特	1
德谟克利特	1
得	5646
得病	1
得不偿失	5
得不到	22
得逞	1
得出	500
得当	18
得到	6362
得法	4
得分	50
得过且过	1
得救	10
得克萨斯州	14
得力	17
得了	5
得名	4
得人心	2
得胜	1
得失	34
得势	3
得数	5
得体	8
得天独厚	13
得心应手	17
得以	391
得意	37
得意洋洋	1
得益	32
得知	80
得志	7
得主	2
得罪	9
的	480859
的哥	2
的话	90
的卡	6
的确	221
的士	7
蹬	16
灯	234
灯彩	2
灯灯	1
灯电流	4
灯管	17
灯光	30
灯光源	2
灯会	8
灯火	17
灯架	1
灯具	2
灯笼	12
灯泡	6
灯丝	2
灯塔	1
灯台	4
灯箱	2
灯芯	5
灯心草	1
灯影	7
灯源	2
灯展	1
灯罩	2
登	114
登场	16
登峰造极	5
登锋	2
登高	9
登高望远	3
登广告	2
登记	113
登记本	12
登记管理	2
登记数据	1
登记用户	1
登记注册	5
登临	4
登录	125
登录服务	1
登录服务器	5
登录管理	1
登录界面	1
登录请求	3
登录认证	2
登录识别	1
登录网络	2
登录系统	2
登录页面	9
登门	5
登攀	1
登山	5
登上	6
登台	11
登堂入室	3
登云	1
登载	2
等	16952
等边	3
等长	2
等待	448
等到	21
等等	995
等第四	1
等分	6
等份	1
等高线	25
等号	19
等候	10
等级	297
等价	782
等价交换	6
等价物	1
等距	20
等距离	2
等宽	1
等离子	25
等离子体	160
等深线	2
等式	171
等速	10
等同	148
等外	4
等位	2
等温	94
等温线	99
等闲	3
等闲视之	3
等闲之辈	1
等效	187
等效电路	2
等压	1
等于	501
等于号	2
等值	35
等值线	51
瞪	6
瞪眼	2
凳	3
凳子	3
邓	80
邓伯	2
邓超	2
邓冲	8
邓传芸	4
邓刚	7
邓桂虹	1
邓贵球	1
邓剑秋	1
邓劲	1
邓劲生	1
邓肯	2
邓坤	2
邓敏	1
邓南	1
邓南荣	2
邓乔彬	1
邓巧玲	1
邓庆林	2
邓庆尧	2
邓荣贵	1
邓世	2
邓述波	6
邓顺熙	8
邓拓	4
邓伟	3
邓霞姑	1
邓小平	176
邓小平理论	49
邓星明	2
邓亚农	2
邓颖超	2
邓勇	2
邓友	1
邓友梅	3
邓宇华	5
邓泽英	1
邓振华	1
邓正栋	2
邓志	2
邓志东	1
邓志文	2
邓中亮	1
邓中夏	5
邓州	1
邓子恢	1
邓子洲	2
邓芮岚	2
堤	29
堤岸	2
堤坝	18
堤防	15
低	2385
低矮	11
低版本	5
低比特率	1
低层次	21
低产	10
低产田	6
低潮	26
低沉	2
低成本	25
低达	4
低带宽	2
低档	2
低等	1
低等优点	2
低电力消耗	2
低电流	2
低电平	30
低电平信号	3
低电压	13
低调	1
低毒	8
低度	12
低端	1
低沸点	2
低分辨率	22
低分子量	11
低分子量聚	2
低峰	2
低负荷	6
低负载	4
低功耗	21
低功耗单片	1
低功耗器件	1
低功耗设计	1
低功率	1
低共	1
低估	38
低谷	27
低耗	9
低回	5
低级	79
低级别	3
低级煤	3
低级趣味	1
低价	21
低价格	1
低贱	4
低阶	50
低解析	2
低聚	3
低聚体	1
低聚物	9
低开销	9
低空	7
低廉	6
低劣	15
低临界	2
低龄化	1
低硫	11
低落	6
低码率	5
低迷	11
低能	10
低能儿	1
